customer_id,age,gender,city_population,household_size,annual_income,education_level,employment_status,tenure_months,main_account_type,number_of_accounts,num_standard_accounts,num_savings_accounts,num_student_accounts,num_business_accounts,number_of_debit_cards,number_of_credit_cards,total_loan_amount,number_of_loans,current_balance,days_from_last_transaction,avg_monthly_balance_3m,avg_monthly_balance_12m,avg_monthly_spend_3m,avg_monthly_spend_12m,transaction_count_3m,transaction_count_12m,transaction_volume_3m,transaction_volume_12m,declined_transactions_3m,declined_transactions_12m,credit_limit,revolving_balance,credit_utilization_ratio,loan_payments_3m,loan_payments_12m,complaints_3m,complaints_12m,support_contacts_3m,support_contacts_12m,last_support_contact_days,received_satisfaction_survey,filled_satisfaction_survey,nps_segment,days_from_last_login,days_from_last_web_login,days_from_last_app_login,mobile_app_logins_3m,mobile_app_logins_12m,online_banking_logins_3m,online_banking_logins_12m,avg_time_spent_per_login_minutes_3m,avg_time_spent_per_login_minutes_12m,push_clicks_3m,push_clicks_12m,marketing_emails_opened_3m,marketing_emails_opened_12m,churn
029c0530375642a6b21d93f8d04eed05,76,female,631041,1,38734.63771120681,secondary_education,retired,107,standard,2,2,1,1,1,2,0,396.68919251846546,1,898.0217218453938,100,3992.838714848089,2789.8520680687798,637.199163552864,992.4804401477287,14,42,1121.8178478935056,22615.106140168275,2,1,578.8030662416254,364.12091190971955,0.2299786463810192,705.0405066278576,2088.345619192675,1,2,3,5,315,False,False,detractor,19,54,14,27,70,18,0,7.15205123666097,5.888433170625429,8,13,8,23,False
42ca8d327da3471caceb047dedd340d3,65,female,2241653,4,54684.250257535205,master,employed,31,savings,3,1,1,1,1,1,0,2637.4630766400405,0,2342.3795958305564,47,3345.849735036487,2458.2419499262624,532.864108728462,1466.2987847207435,12,44,4638.439776097318,16343.774401201841,1,5,2997.691866784423,518.2507474201393,0.1539934860308303,363.44552179174605,242.6920496672783,0,3,1,8,350,False,True,promoter,117,105,119,9,17,19,63,6.509605796353908,5.912829577688084,1,2,1,12,False
723374ad537844faaf6e29cccda94b11,50,female,2631773,1,33018.65294251508,bachelor,student,74,business,3,2,0,1,0,1,1,2300.870910222078,2,1739.7696950741622,74,3762.548031187523,3033.2238156909834,831.0452283872337,1490.7686728450246,5,71,2593.5153304860255,21944.991510647073,1,5,3601.2616423143663,777.2787169103668,0.32327238717281326,426.61988916417585,3464.7530508616846,0,3,1,7,297,False,False,passive,67,7,30,6,2,7,13,5.240572711191101,4.045171175983803,5,11,6,20,False
9d0490851ff648e9a406ab48cd0cf5dd,23,female,2295798,3,22267.97494292442,bachelor,retired,7,savings,2,2,0,1,1,0,1,9260.810862680493,2,3151.2766362778684,96,3561.1240886688583,3238.0173498591757,1846.9602784938784,2160.0413447851206,8,2,1497.2386913679031,15283.523589445134,1,3,1177.0739873432876,451.28484125120207,0.10988643423789711,343.24827631136066,2018.4467043046377,0,3,4,9,265,False,False,passive,60,14,60,12,61,16,6,6.627336560760962,5.2157553624929225,7,8,5,47,False
72ea70652fd64b7cba209e9b2344f3b1,80,female,1304474,4,38895.1672259317,bachelor,other,114,savings,2,1,0,1,0,0,1,73.7780595730319,2,3699.560158698995,68,261.6145813832386,2083.3186702207477,2439.0837707929168,18.659526851597775,17,60,6738.2928224488005,16797.791691082988,1,5,4767.253438492779,1043.7445958938329,0.30685874547806835,553.7241087697379,1277.036377945094,1,1,0,8,38,False,False,promoter,45,56,54,1,5,14,72,1.4383171550630816,8.898002305199043,4,9,6,42,False
fa31758f81a749329a6ac2e6e419302b,49,female,406212,1,42415.65240406699,unknown,unemployed,22,student,2,2,0,0,0,2,0,12309.60037076239,2,2738.203994906329,36,1627.2151998829863,1603.6187140059983,1378.2758712593934,1206.9772781108768,1,37,1742.0881692282428,5873.522587133033,2,2,2048.980519971529,107.59965270452892,0.20336178819164782,96.78641438184519,2149.906619469089,1,1,1,6,171,False,False,detractor,106,10,78,21,78,19,4,4.6649478596568,11.264656828634276,2,1,7,1,False
52c3a606fa8b4395915ee8e7f79f5f46,41,male,2800400,4,34206.98622132176,no_formal_education,other,44,savings,3,2,1,1,0,0,1,4633.726484819129,0,2677.159864601872,47,4508.824291175522,2207.532990634915,9.385310450286397,303.5203937094667,15,74,2362.0144141262926,16316.157517983585,2,1,2573.5199644658237,51.046831691649174,0.05817210854365776,540.5554489222448,2686.6900940567543,1,1,3,7,205,True,False,detractor,23,91,84,17,18,14,78,0.42477996096767345,9.190675119436964,0,10,7,36,False
4da90152cc354931b41bd52a4aed6a1f,84,male,2982618,4,29566.697906433903,master,student,104,standard,1,1,1,0,0,2,2,7384.840449418582,1,3104.9132899438328,93,5414.167919465008,2666.736521890445,1237.8085297020375,1283.8316745315424,19,75,1403.315724570036,12435.436394118851,2,1,3097.9724128328594,227.42770901957113,0.10712009092400795,787.4418332715785,1849.1023869725389,0,3,0,9,91,True,False,detractor,114,43,35,24,35,10,55,4.610911596487753,1.842171517697099,9,1,0,45,False
d6f4f66242fd42a7b450d97ca5f8352b,38,female,2864480,5,39317.92358383418,unknown,unemployed,67,student,3,0,0,1,1,2,1,6282.418332789125,1,2625.9502167982946,55,88.30360175459691,4164.322622201127,857.0572468669252,938.962775224684,19,27,2314.785656455955,7395.858930857853,0,5,2281.9432695891082,1263.5057595498495,0.2310920149207828,700.9703892981278,576.8021301703338,0,1,1,2,169,True,False,detractor,119,89,73,12,82,15,39,4.590278496745373,7.69131611339585,7,4,7,35,False
507fa8d561e841fa969794437cc0eb03,69,female,380937,1,26887.158577573107,master,other,79,business,3,1,1,0,0,1,1,1858.890146316845,1,2240.789887932163,44,1863.5721206024232,2840.7827459679547,1645.334538578557,821.3746306555263,2,28,1846.455037770509,10032.137001381763,1,3,124.11416314132657,157.3580415933427,0.2619858837374842,356.3728546948431,1607.474450659453,1,1,4,7,343,False,False,detractor,59,29,62,1,107,18,55,5.801402737116874,2.505766686672433,2,7,6,39,False
bffb494d4c104143bbf5ffaf789023d0,23,female,1977651,4,11057.006980032784,bachelor,employed,77,savings,2,2,1,1,1,1,2,2458.769957994398,1,4089.333708808236,116,1618.8498761771116,3037.7922998064028,626.4172816236317,535.7792532867888,18,16,3202.7579337330335,2733.2472554467295,0,4,3694.673436738747,166.68486042013967,0.12818472899370947,450.87273686449566,1157.9857648286688,0,3,2,9,144,False,False,passive,59,47,113,15,10,6,78,7.602198484995226,8.180787423377224,1,5,9,46,True
c0b04bfa038b4476aaf74b9064a713c0,32,female,2394697,1,35941.74821719747,primary_education,unemployed,69,student,2,1,0,1,0,1,0,6572.070192567638,1,3302.9117658347805,45,504.39940442995476,2598.999472384321,506.04027354067097,928.7439070548801,12,48,2105.4699008069174,5185.435282296774,1,4,2765.302748102508,681.5107244096823,0.2753562915262371,126.05340418903614,196.14582136307195,0,1,3,3,111,True,False,detractor,51,65,16,29,71,11,99,8.249304544296804,5.243459133640771,9,13,0,22,False
0e761d9e831b4ec88314503291390c83,67,male,2939271,4,36458.711177859936,bachelor,other,37,student,1,0,0,1,0,2,0,3073.679052794845,0,1308.6821112388475,50,2330.1487851092934,1657.2748068514427,497.03406958389075,1584.8604968202003,15,47,1156.9955021636788,8704.01385037272,0,2,3068.1756192396724,620.5538892631204,0.14837540417718167,520.4728831976474,3691.9875729329483,1,1,2,4,200,False,False,detractor,6,87,44,21,118,9,23,4.501011164679657,4.497349824956333,1,14,7,10,False
9d4c1770fa36417e83566d632075152a,20,male,590796,3,21113.85317869275,secondary_education,retired,99,savings,3,1,0,1,0,2,2,6796.252750865024,1,3296.3109079647493,113,3227.1102045168072,1784.0942301209275,890.0998678650024,421.33033554823817,2,6,1749.5933064920075,17538.010226518098,0,2,4774.41594271258,143.96023461671365,0.22856268747958552,113.73492132182764,312.5804674591668,1,2,2,7,23,False,False,passive,28,51,107,10,101,19,58,8.021824283454357,9.43528129782478,6,0,1,13,False
09f84c0ab515423c8a16d8f55ebb465f,50,male,1527658,1,45242.98852963761,secondary_education,employed,106,business,3,1,1,1,1,0,0,3087.685052758479,0,156.07765086263635,53,253.12368359457196,3803.193452662406,1004.7287346449347,598.9544359064566,1,9,1072.8389211300866,5644.69931092892,0,2,3947.610315626139,534.7716881724691,0.09162300094949899,398.57833787624884,2820.0316254303384,1,0,3,7,360,False,False,detractor,27,111,107,28,45,3,87,6.25469647035591,11.237117486873483,6,7,8,46,False
54e104e0bf5f4e8fb1f9546c0832dac6,60,female,944652,3,32353.7729128555,no_formal_education,other,37,business,3,1,0,0,1,1,0,5830.330937680456,2,2787.7000652385245,63,1844.1724705907322,2079.3214252346156,1407.961972947635,1371.9678153986097,8,41,3442.487001987045,13625.09158882967,2,5,4553.06774703061,387.6189262151829,0.35282251325517244,69.12347150963114,2167.887939570062,0,2,1,3,24,False,False,detractor,62,20,29,3,11,14,46,6.7813341668597,5.97472142539652,8,1,2,44,False
0c502012d4fc4c048567162456eaa07f,45,male,1557444,4,41054.06339365408,master,other,117,student,2,1,1,0,1,0,2,7965.790055534334,0,474.5697187702774,73,2567.6177605859243,1579.390985809723,1296.5777447798732,671.4699742627548,10,24,303.9947412016995,68.74409776510402,1,1,3755.3128198478466,136.90015296342108,0.17855396648436483,608.3904750371828,1584.1275654692827,1,0,1,0,290,False,False,promoter,25,82,20,26,7,18,46,8.680631200714355,8.401874540132567,3,13,5,22,False
0c629dde35fa4bf9bafdbc8f6b83b3b8,55,male,471100,2,37701.17285208868,unknown,employed,81,business,3,0,0,1,1,1,1,3678.228815569166,0,2109.9766773087376,100,642.2792949731679,1920.6690635578034,838.5089643691593,732.818963010576,13,22,6440.330109659976,7173.996831862084,0,2,2020.2076034050838,1263.3324737307694,0.26939337507437916,696.8418708032843,3556.700751081913,0,0,3,3,344,False,False,passive,73,64,47,28,21,0,79,5.708543766323512,5.301536021253322,1,1,6,49,False
dd388c8445d14f3c9494a2c94ed99e29,20,male,2686540,3,50941.684978437785,no_formal_education,self-employed,108,student,3,0,1,0,0,2,2,4071.6455996381787,2,466.65131530806684,108,863.5536800231116,3113.12705806358,822.4432106759213,1522.281586457623,14,20,468.029522189845,8918.711231733541,2,2,2806.215124437042,807.9936107737693,0.13293767751370034,562.323701891608,728.5365117079662,0,0,4,6,166,False,False,detractor,46,21,92,18,30,4,53,8.437411412347744,8.575784288941943,7,13,1,24,False
bebd1197cef649a29596ae45c4e4012c,44,female,1275984,3,24815.970247843397,unknown,student,39,student,2,2,0,0,1,2,2,1214.9081363555006,0,2185.3501218397296,110,2051.7530797289196,419.9343765571757,1097.3763661513856,726.3839409858151,8,15,3669.8743856598576,5772.91831820564,0,4,5132.786181597473,654.5041315793886,0.2515684576756922,252.10275047597563,1272.2702539508443,1,1,1,0,145,True,False,promoter,10,34,83,8,117,17,80,3.6119400907703034,7.169075155772078,4,0,5,40,False
54d023bc8acb449688db3ec8b7329574,93,male,34623,1,24990.065170223224,secondary_education,self-employed,45,business,2,1,0,1,0,1,2,8233.913490684059,2,1895.6942558774444,101,2582.9188150562395,5123.229544053409,743.4992389383829,1526.5110801665562,13,40,1193.6778729520975,3956.5813964438294,2,0,3530.6646773935972,211.7911313302273,0.12625320743707066,461.5282065727389,1322.1386952663252,0,2,0,1,46,False,False,promoter,110,96,42,7,79,7,16,3.482659095253264,7.200525557962235,8,2,7,37,False
36f5f9cb83ae487491bb76f2523de2a1,82,female,830885,2,23743.751548458607,primary_education,employed,74,student,1,1,0,0,0,1,1,11904.115348834728,1,1296.8552731676864,108,257.24522519671905,2487.0069966877722,1473.2280419884341,1578.4960270854403,15,58,1742.0417409693143,5283.445816327708,1,4,1456.6119419974466,655.1070413560126,0.32421639993764884,573.0531099263874,2202.547519715206,1,2,2,0,230,False,False,promoter,94,2,14,3,98,15,88,3.5022259912233356,7.9372057024233005,8,4,2,20,False
3756045c07264e92854b9599b1aceb45,63,female,1400390,4,27051.406007076304,master,other,10,savings,2,1,0,0,1,2,0,1424.329081235202,1,669.3991469897535,27,1760.722557910522,1196.2058873079923,26.520195042326918,551.2209301208005,6,35,1820.4779037685662,29793.801862519875,2,2,3821.028957136047,744.885778451042,0.20681284117848742,798.0769297218005,4348.0003049740135,0,2,3,0,221,False,False,passive,108,18,109,18,12,5,58,3.5773512606363145,4.273510948022542,3,14,0,47,False
b16e98f85a9047f3ada226dcce7e0121,64,female,2266676,4,30418.927386917898,bachelor,retired,43,business,3,2,0,0,1,2,2,7000.588919329175,0,342.87156144824166,88,524.7764148130832,126.96775493627183,1318.3521079483728,1472.8614844511621,2,24,3522.4576979284748,19075.517373450224,2,4,1835.5969497825301,676.318684987396,0.2314399959596335,425.3341466892532,3559.649353239855,1,3,0,8,185,False,False,promoter,2,36,33,23,54,2,60,6.031278514755958,4.279014182411435,1,13,2,28,False
a5063fb2c98a4655adc279b8ecd19001,35,male,689767,2,19467.916188787647,unknown,retired,86,student,3,0,0,1,0,0,0,3928.7453575566324,1,2660.9614294893095,10,1353.7146106697173,3513.450407503291,803.0411136215041,1161.4981910059655,6,14,2800.2903778743066,15310.783339735852,0,2,437.70278809163074,745.6524292211468,0.10671000061733454,674.3464879133602,660.7589256525844,1,2,3,2,53,True,False,passive,57,43,89,21,104,12,69,7.384270571121798,3.0855166797281655,6,3,1,1,False
e665f3dbcba448de80358b8522c8a408,95,female,1830333,3,40965.983803701056,doctorate,student,8,standard,2,1,1,1,1,0,0,9479.127202971438,0,3430.3829175632172,28,1401.5684179359332,1387.5324043203664,1182.5556683377076,14.603803599168259,18,55,2291.324798294805,3166.527789381322,1,4,353.3602385256895,969.213401149674,0.2317447520953232,592.8590672727827,1499.353294577342,1,2,0,1,190,False,False,promoter,38,15,59,14,37,0,24,5.626889015021608,4.416392564388957,2,15,1,23,False
edcec3aec2184b52aef740cfdf0fa66f,73,female,1098566,1,31555.181065594927,primary_education,retired,26,savings,2,1,1,0,1,2,2,1422.395328854398,1,618.7605423010809,98,2610.6524190837836,2338.1579931180904,1150.637428000846,916.1388325332053,4,79,1844.675640789974,12988.371080278064,0,1,2639.9311195896607,225.2083183651025,0.217079236050729,852.7428545885855,2413.9074665067265,0,1,2,2,33,False,False,passive,24,102,67,6,83,14,33,3.0939608461410937,2.50241768039042,9,13,4,30,False
8da1c7684da94043ac6bdd92240ab2eb,63,male,1036923,3,29609.915096385892,doctorate,self-employed,76,student,2,2,1,0,0,0,2,4561.438815966898,1,908.5474963121815,70,2296.6021593243245,2491.708485393867,1289.9117730237876,385.8118121134477,19,53,365.47462632962515,643.9512541157765,0,5,6930.419493993503,432.1076060511173,0.08478489951058915,764.3485999372458,3082.289017901314,1,2,3,9,4,False,False,detractor,87,20,71,10,60,3,14,5.100322767067327,13.595458904426817,3,18,4,19,False
6803b6a85dd64febb728fd6d632cce59,87,female,2644514,5,25493.557514906293,doctorate,employed,116,savings,1,2,1,1,0,0,2,8954.76535061805,0,3152.741737225676,0,456.50669982590216,3843.5687177920186,479.22413190648126,898.9193780515463,2,26,5156.438902114698,22724.440294946457,2,3,2578.5857867587592,673.4163769423126,0.21023416032491696,182.14862970996893,2007.9518643150243,1,2,3,6,187,False,False,promoter,60,78,70,25,50,14,90,3.2770749762378997,11.793599975058871,1,3,9,28,True
61f5e7d57ab64aab85c59cf275553782,63,female,638457,4,24397.64824483141,doctorate,self-employed,97,student,3,1,0,0,0,2,0,8574.674473703551,0,455.07841914526966,116,522.3172195657239,4409.929704640811,1037.2489637889616,881.585591543649,11,75,5823.543690914659,12762.844020220798,0,4,1911.240977398087,477.32397073145114,0.23613828594622593,731.5921916915378,397.8096120924238,0,1,0,5,260,False,False,promoter,64,31,37,12,101,1,77,9.541875139666748,10.030552457439569,6,18,4,45,False
2e494630b7b74e88bad5319e7bd67996,33,female,1943,3,27678.692721199503,master,self-employed,72,student,2,0,1,1,0,2,1,5857.231754618983,0,286.93527070198115,30,1762.7162349668401,1781.9613873571923,931.8791572978696,1730.0178178418155,14,72,2629.5268203906626,3915.0597482381,1,3,8778.756334492507,378.3491041468584,0.2564496775695798,484.1915514588345,2428.369347052425,1,0,1,0,196,False,False,promoter,20,116,23,18,41,1,39,6.800884943533056,4.859788907765124,4,19,7,33,False
943bc5d7dcc44eb68eac2d7f770164c6,86,female,1954314,1,32557.73777896103,secondary_education,self-employed,39,business,1,1,0,0,1,2,1,6093.564518958909,2,1185.8598045935828,38,1494.480290597783,2827.6319943588514,1807.3073452341887,1321.6676946048945,16,67,5955.028475397834,9532.521708625394,0,0,7329.8874545495455,491.5431109108276,0.14034414371133502,425.17070563868106,1263.7901791161048,1,2,1,7,247,False,False,detractor,50,7,68,14,89,18,44,2.98712444760954,7.6416662524169245,7,1,8,11,False
dc83069ff5ee4a109f2fe50387e4ab7f,59,female,159810,1,11244.297438473026,bachelor,student,95,business,2,0,0,1,0,0,2,5765.341234964591,2,2159.530552057553,116,1055.4846213855412,1625.6181613486287,860.7177623579848,1471.6672388819607,6,48,2524.8086281862556,17982.308062302898,1,3,3227.769038259747,748.3628471891052,0.17687673773069018,258.8503666664692,2267.382179004885,1,2,0,5,91,True,False,promoter,104,59,98,26,59,15,60,4.942033894366755,3.3286197884769715,2,6,7,20,False
84e5c8bb20cd49a288e98af0f64395e8,78,male,2632894,3,31387.046714159722,doctorate,other,111,business,3,1,0,1,0,0,0,1771.9689897108365,1,1890.6735248334294,93,2270.337457092681,810.789711570186,301.80345290148796,94.88006627464392,7,18,1226.337001743877,8552.400060620808,1,2,6747.868955847419,489.9295224013019,0.30721020710020863,635.5265787677572,2372.823985553214,0,0,2,5,248,False,False,promoter,2,88,54,10,100,4,65,2.1420289416531486,8.044455151220781,8,4,1,24,False
c6ebfdec4631499a89415ab1744ea96e,92,male,1797295,5,12198.927655751402,unknown,employed,103,standard,1,1,1,0,0,2,0,2672.0155626247556,2,4330.525235275596,74,2502.4592793762677,1471.2074564676136,1389.9062023657611,1151.4715624452913,9,11,3276.83664992285,9885.866681745167,2,1,1917.7750848325986,562.3180151098488,0.2999971636329395,962.4278040288413,1702.7483256863577,1,1,4,6,168,False,False,detractor,5,33,119,22,46,5,70,1.0437592146581163,10.555552724430097,7,2,7,31,False
c3a117760af54110bdc2f145bfe30000,26,female,1781188,2,21124.436628238145,unknown,retired,88,savings,3,0,0,1,1,0,0,5015.38209720057,1,3417.6503566852175,113,2433.2117671488513,2095.5610293804953,1390.700903387164,866.5584730241111,6,40,3716.942577259595,10846.097779812422,1,5,5319.792507838299,206.403989184488,0.07477313798813398,652.2762123422067,1480.5064392166512,1,2,1,1,46,False,False,detractor,89,45,25,2,12,2,11,1.7249651439298779,7.14146398434817,0,18,4,49,True
5fd98bdb8a264593ac8f2172622ce716,55,female,198450,4,33634.78769048735,unknown,employed,13,savings,1,1,0,1,0,1,1,3766.7680087778162,0,2081.961765862954,24,1509.1204243221541,2368.3699800713102,1122.7616510349462,200.91393205869497,17,10,3285.8278697075716,13987.503890897813,1,3,5475.922224013971,469.45849225455044,0.29225614375722136,668.3108448202108,1603.6586805042748,1,3,2,8,141,False,False,promoter,19,103,114,22,85,8,36,7.138644070256124,6.027802165706312,7,2,8,5,False
79933d2ba5e04224a42401cf0ec520f4,30,male,101291,5,23410.072061838306,secondary_education,employed,75,student,1,0,0,1,0,1,0,281.37107880835265,2,932.6359000367404,15,2541.9500725067865,376.3076543657885,531.7626072696744,1008.1755160284132,14,17,6139.157999169043,20504.678907687616,1,2,2638.546451803268,140.23264569775029,0.22083585935893008,956.3220585461482,77.38742408461167,0,1,1,5,268,False,False,passive,8,60,20,27,117,11,23,2.073665408225729,7.825545889483562,0,13,0,37,False
e467898f7883446a8533689b4b92e956,82,female,570659,3,53661.39668577876,doctorate,other,47,savings,1,1,0,1,1,0,0,6825.6903957976265,2,1419.3517311412893,81,2128.9705923720467,704.1763303879202,2024.9113490372029,1038.1717625071485,14,3,2877.6819101803903,14643.554315552445,0,0,1759.3281348420185,263.21058313361914,0.2645274032478726,1052.5853893434746,3208.087247696043,1,3,4,5,171,False,False,passive,3,10,97,10,112,9,88,4.898651217375794,1.095954319623151,1,0,0,43,False
